layer,component,base_logit_diff,ablated_logit_diff,delta_logit_diff,effect_pct,pair_idx,pair_indicator,benign_filename,malicious_filename,flip_to_benign
24,attn,8.1484375,5.8671875,-2.28125,-27.996164908916587,12,Invoke-Expression,489.ps1,3955.ps1,False
2,attn,8.1484375,5.921875,-2.2265625,-27.325023969319272,12,Invoke-Expression,489.ps1,3955.ps1,False
31,attn,8.1484375,5.921875,-2.2265625,-27.325023969319272,12,Invoke-Expression,489.ps1,3955.ps1,False
15,mlp,8.1484375,5.9765625,-2.171875,-26.65388302972196,12,Invoke-Expression,489.ps1,3955.ps1,False
29,mlp,8.1484375,6.5078125,-1.640625,-20.13422818791946,12,Invoke-Expression,489.ps1,3955.ps1,False
16,attn,8.1484375,6.546875,-1.6015625,-19.654841802492808,12,Invoke-Expression,489.ps1,3955.ps1,False
1,attn,8.1484375,6.9140625,-1.234375,-15.148609779482264,12,Invoke-Expression,489.ps1,3955.ps1,False
19,mlp,8.1484375,6.9140625,-1.234375,-15.148609779482264,12,Invoke-Expression,489.ps1,3955.ps1,False
27,attn,8.1484375,7.09375,-1.0546875,-12.943432406519657,12,Invoke-Expression,489.ps1,3955.ps1,False
30,mlp,8.1484375,7.5546875,-0.59375,-7.28667305848514,12,Invoke-Expression,489.ps1,3955.ps1,False
21,attn,8.1484375,7.6640625,-0.484375,-5.944391179290508,12,Invoke-Expression,489.ps1,3955.ps1,False
14,mlp,8.1484375,7.7109375,-0.4375,-5.369127516778524,12,Invoke-Expression,489.ps1,3955.ps1,False
21,mlp,8.1484375,7.78125,-0.3671875,-4.506232023010546,12,Invoke-Expression,489.ps1,3955.ps1,False
30,attn,8.1484375,7.84375,-0.3046875,-3.7392138063279003,12,Invoke-Expression,489.ps1,3955.ps1,False
20,mlp,8.1484375,8.015625,-0.1328125,-1.6299137104506232,12,Invoke-Expression,489.ps1,3955.ps1,False
23,attn,8.1484375,8.1640625,0.015625,0.19175455417066153,12,Invoke-Expression,489.ps1,3955.ps1,False
26,mlp,8.1484375,8.234375,0.0859375,1.0546500479386385,12,Invoke-Expression,489.ps1,3955.ps1,False
23,mlp,8.1484375,8.2734375,0.125,1.5340364333652923,12,Invoke-Expression,489.ps1,3955.ps1,False
17,mlp,8.1484375,8.2890625,0.140625,1.725790987535954,12,Invoke-Expression,489.ps1,3955.ps1,False
18,attn,8.1484375,8.3515625,0.203125,2.4928092042186005,12,Invoke-Expression,489.ps1,3955.ps1,False
29,attn,8.1484375,8.5,0.3515625,4.314477468839885,12,Invoke-Expression,489.ps1,3955.ps1,False
22,mlp,8.1484375,8.6640625,0.515625,6.327900287631831,12,Invoke-Expression,489.ps1,3955.ps1,False
28,attn,8.1484375,8.703125,0.5546875,6.807286673058485,12,Invoke-Expression,489.ps1,3955.ps1,False
28,mlp,8.1484375,8.734375,0.5859375,7.1907957813998085,12,Invoke-Expression,489.ps1,3955.ps1,False
25,mlp,8.1484375,8.734375,0.5859375,7.1907957813998085,12,Invoke-Expression,489.ps1,3955.ps1,False
22,attn,8.1484375,8.8125,0.6640625,8.149568552253115,12,Invoke-Expression,489.ps1,3955.ps1,False
26,attn,8.1484375,8.8671875,0.71875,8.820709491850431,12,Invoke-Expression,489.ps1,3955.ps1,False
27,mlp,8.1484375,9.015625,0.8671875,10.642377756471715,12,Invoke-Expression,489.ps1,3955.ps1,False
5,attn,8.1484375,9.265625,1.1171875,13.7104506232023,12,Invoke-Expression,489.ps1,3955.ps1,False
19,attn,8.1484375,9.859375,1.7109375,20.99712368168744,12,Invoke-Expression,489.ps1,3955.ps1,False
31,mlp,8.1484375,10.1875,2.0390625,25.023969319271334,12,Invoke-Expression,489.ps1,3955.ps1,False
20,attn,8.1484375,10.265625,2.1171875,25.98274209012464,12,Invoke-Expression,489.ps1,3955.ps1,False
25,attn,8.1484375,10.2734375,2.125,26.07861936720997,12,Invoke-Expression,489.ps1,3955.ps1,False
18,mlp,8.1484375,11.53125,3.3828125,41.514860977948224,12,Invoke-Expression,489.ps1,3955.ps1,False
8,mlp,3.484375,-0.265625,-3.75,-107.62331838565022,13,Invoke-Expression,583.ps1,722.ps1,True
0,attn,3.484375,0.375,-3.109375,-89.23766816143498,13,Invoke-Expression,583.ps1,722.ps1,False
7,mlp,3.484375,0.5078125,-2.9765625,-85.42600896860986,13,Invoke-Expression,583.ps1,722.ps1,False
6,attn,3.484375,1.1953125,-2.2890625,-65.69506726457399,13,Invoke-Expression,583.ps1,722.ps1,False
6,mlp,3.484375,1.28125,-2.203125,-63.22869955156951,13,Invoke-Expression,583.ps1,722.ps1,False
9,attn,3.484375,1.375,-2.109375,-60.53811659192825,13,Invoke-Expression,583.ps1,722.ps1,False
7,attn,3.484375,1.40625,-2.078125,-59.64125560538116,13,Invoke-Expression,583.ps1,722.ps1,False
2,mlp,3.484375,1.4375,-2.046875,-58.744394618834086,13,Invoke-Expression,583.ps1,722.ps1,False
9,mlp,3.484375,1.46875,-2.015625,-57.847533632286996,13,Invoke-Expression,583.ps1,722.ps1,False
11,attn,3.484375,1.5546875,-1.9296875,-55.381165919282516,13,Invoke-Expression,583.ps1,722.ps1,False
0,mlp,3.484375,1.72265625,-1.76171875,-50.56053811659192,13,Invoke-Expression,583.ps1,722.ps1,False
24,attn,3.484375,1.765625,-1.71875,-49.327354260089685,13,Invoke-Expression,583.ps1,722.ps1,False
16,mlp,3.484375,1.8125,-1.671875,-47.98206278026906,13,Invoke-Expression,583.ps1,722.ps1,False
12,attn,3.484375,2.03125,-1.453125,-41.70403587443946,13,Invoke-Expression,583.ps1,722.ps1,False
4,mlp,3.484375,2.1796875,-1.3046875,-37.44394618834081,13,Invoke-Expression,583.ps1,722.ps1,False
12,mlp,3.484375,2.25,-1.234375,-35.42600896860987,13,Invoke-Expression,583.ps1,722.ps1,False
15,attn,3.484375,2.3125,-1.171875,-33.6322869955157,13,Invoke-Expression,583.ps1,722.ps1,False
24,mlp,3.484375,2.3125,-1.171875,-33.6322869955157,13,Invoke-Expression,583.ps1,722.ps1,False
8,attn,3.484375,2.375,-1.109375,-31.838565022421523,13,Invoke-Expression,583.ps1,722.ps1,False
13,attn,3.484375,2.4140625,-1.0703125,-30.717488789237667,13,Invoke-Expression,583.ps1,722.ps1,False
5,mlp,3.484375,2.4765625,-1.0078125,-28.923766816143498,13,Invoke-Expression,583.ps1,722.ps1,False
17,attn,3.484375,2.6015625,-0.8828125,-25.336322869955158,13,Invoke-Expression,583.ps1,722.ps1,False
31,attn,3.484375,2.640625,-0.84375,-24.2152466367713,13,Invoke-Expression,583.ps1,722.ps1,False
14,attn,3.484375,2.6484375,-0.8359375,-23.99103139013453,13,Invoke-Expression,583.ps1,722.ps1,False
3,mlp,3.484375,2.8515625,-0.6328125,-18.161434977578477,13,Invoke-Expression,583.ps1,722.ps1,False
29,mlp,3.484375,2.859375,-0.625,-17.937219730941703,13,Invoke-Expression,583.ps1,722.ps1,False
21,mlp,3.484375,2.9375,-0.546875,-15.695067264573993,13,Invoke-Expression,583.ps1,722.ps1,False
27,attn,3.484375,2.953125,-0.53125,-15.246636771300448,13,Invoke-Expression,583.ps1,722.ps1,False
10,mlp,3.484375,2.953125,-0.53125,-15.246636771300448,13,Invoke-Expression,583.ps1,722.ps1,False
30,mlp,3.484375,2.96875,-0.515625,-14.798206278026907,13,Invoke-Expression,583.ps1,722.ps1,False
15,mlp,3.484375,2.9765625,-0.5078125,-14.573991031390134,13,Invoke-Expression,583.ps1,722.ps1,False
3,attn,3.484375,3.03125,-0.453125,-13.004484304932735,13,Invoke-Expression,583.ps1,722.ps1,False
19,mlp,3.484375,3.078125,-0.40625,-11.659192825112108,13,Invoke-Expression,583.ps1,722.ps1,False
1,mlp,3.484375,3.12109375,-0.36328125,-10.426008968609866,13,Invoke-Expression,583.ps1,722.ps1,False
4,attn,3.484375,3.125,-0.359375,-10.31390134529148,13,Invoke-Expression,583.ps1,722.ps1,False
10,attn,3.484375,3.125,-0.359375,-10.31390134529148,13,Invoke-Expression,583.ps1,722.ps1,False
13,mlp,3.484375,3.2265625,-0.2578125,-7.399103139013453,13,Invoke-Expression,583.ps1,722.ps1,False
21,attn,3.484375,3.25,-0.234375,-6.726457399103139,13,Invoke-Expression,583.ps1,722.ps1,False
30,attn,3.484375,3.3671875,-0.1171875,-3.3632286995515694,13,Invoke-Expression,583.ps1,722.ps1,False
17,mlp,3.484375,3.3984375,-0.0859375,-2.4663677130044843,13,Invoke-Expression,583.ps1,722.ps1,False
26,mlp,3.484375,3.4375,-0.046875,-1.345291479820628,13,Invoke-Expression,583.ps1,722.ps1,False
22,mlp,3.484375,3.4765625,-0.0078125,-0.2242152466367713,13,Invoke-Expression,583.ps1,722.ps1,False
23,mlp,3.484375,3.5,0.015625,0.4484304932735426,13,Invoke-Expression,583.ps1,722.ps1,False
23,attn,3.484375,3.5078125,0.0234375,0.672645739910314,13,Invoke-Expression,583.ps1,722.ps1,False
29,attn,3.484375,3.578125,0.09375,2.690582959641256,13,Invoke-Expression,583.ps1,722.ps1,False
11,mlp,3.484375,3.671875,0.1875,5.381165919282512,13,Invoke-Expression,583.ps1,722.ps1,False
19,attn,3.484375,3.8359375,0.3515625,10.089686098654708,13,Invoke-Expression,583.ps1,722.ps1,False
28,attn,3.484375,3.890625,0.40625,11.659192825112108,13,Invoke-Expression,583.ps1,722.ps1,False
2,attn,3.484375,3.8984375,0.4140625,11.883408071748878,13,Invoke-Expression,583.ps1,722.ps1,False
25,mlp,3.484375,3.9375,0.453125,13.004484304932735,13,Invoke-Expression,583.ps1,722.ps1,False
14,mlp,3.484375,4.0078125,0.5234375,15.022421524663676,13,Invoke-Expression,583.ps1,722.ps1,False
28,mlp,3.484375,4.0078125,0.5234375,15.022421524663676,13,Invoke-Expression,583.ps1,722.ps1,False
20,mlp,3.484375,4.0234375,0.5390625,15.47085201793722,13,Invoke-Expression,583.ps1,722.ps1,False
16,attn,3.484375,4.0546875,0.5703125,16.367713004484305,13,Invoke-Expression,583.ps1,722.ps1,False
22,attn,3.484375,4.0859375,0.6015625,17.26457399103139,13,Invoke-Expression,583.ps1,722.ps1,False
18,attn,3.484375,4.1640625,0.6796875,19.506726457399104,13,Invoke-Expression,583.ps1,722.ps1,False
26,attn,3.484375,4.1953125,0.7109375,20.40358744394619,13,Invoke-Expression,583.ps1,722.ps1,False
20,attn,3.484375,4.2734375,0.7890625,22.6457399103139,13,Invoke-Expression,583.ps1,722.ps1,False
27,mlp,3.484375,4.53125,1.046875,30.04484304932735,13,Invoke-Expression,583.ps1,722.ps1,False
31,mlp,3.484375,5.0625,1.578125,45.2914798206278,13,Invoke-Expression,583.ps1,722.ps1,False
18,mlp,3.484375,5.265625,1.78125,51.12107623318386,13,Invoke-Expression,583.ps1,722.ps1,False
5,attn,3.484375,5.3671875,1.8828125,54.035874439461885,13,Invoke-Expression,583.ps1,722.ps1,False
25,attn,3.484375,5.4765625,1.9921875,57.17488789237668,13,Invoke-Expression,583.ps1,722.ps1,False
1,attn,3.484375,5.78125,2.296875,65.91928251121077,13,Invoke-Expression,583.ps1,722.ps1,False
30,mlp,0.78125,-1.546875,-2.328125,-298.0,14,Invoke-Expression,1767.ps1,2019.ps1,True
1,mlp,0.78125,-0.939453125,-1.720703125,-220.25,14,Invoke-Expression,1767.ps1,2019.ps1,True
6,attn,0.78125,-0.609375,-1.390625,-178.0,14,Invoke-Expression,1767.ps1,2019.ps1,True
14,mlp,0.78125,-0.296875,-1.078125,-138.0,14,Invoke-Expression,1767.ps1,2019.ps1,True
24,attn,0.78125,-0.09375,-0.875,-112.00000000000001,14,Invoke-Expression,1767.ps1,2019.ps1,True
0,mlp,0.78125,-0.09014892578125,-0.87139892578125,-111.53906250000001,14,Invoke-Expression,1767.ps1,2019.ps1,True
21,mlp,0.78125,-0.03125,-0.8125,-104.0,14,Invoke-Expression,1767.ps1,2019.ps1,True
13,mlp,0.78125,0.09375,-0.6875,-88.0,14,Invoke-Expression,1767.ps1,2019.ps1,False
8,mlp,0.78125,0.203125,-0.578125,-74.0,14,Invoke-Expression,1767.ps1,2019.ps1,False
15,mlp,0.78125,0.2421875,-0.5390625,-69.0,14,Invoke-Expression,1767.ps1,2019.ps1,False
0,attn,0.78125,0.298828125,-0.482421875,-61.75000000000001,14,Invoke-Expression,1767.ps1,2019.ps1,False
19,attn,0.78125,0.3828125,-0.3984375,-51.0,14,Invoke-Expression,1767.ps1,2019.ps1,False
10,mlp,0.78125,0.4140625,-0.3671875,-47.0,14,Invoke-Expression,1767.ps1,2019.ps1,False
27,mlp,0.78125,0.4140625,-0.3671875,-47.0,14,Invoke-Expression,1767.ps1,2019.ps1,False
7,mlp,0.78125,0.4453125,-0.3359375,-43.0,14,Invoke-Expression,1767.ps1,2019.ps1,False
21,attn,0.78125,0.53125,-0.25,-32.0,14,Invoke-Expression,1767.ps1,2019.ps1,False
11,attn,0.78125,0.5390625,-0.2421875,-31.0,14,Invoke-Expression,1767.ps1,2019.ps1,False
18,attn,0.78125,0.5390625,-0.2421875,-31.0,14,Invoke-Expression,1767.ps1,2019.ps1,False
4,mlp,0.78125,0.546875,-0.234375,-30.0,14,Invoke-Expression,1767.ps1,2019.ps1,False
5,mlp,0.78125,0.5703125,-0.2109375,-27.0,14,Invoke-Expression,1767.ps1,2019.ps1,False
31,attn,0.78125,0.5859375,-0.1953125,-25.0,14,Invoke-Expression,1767.ps1,2019.ps1,False
16,mlp,0.78125,0.609375,-0.171875,-22.0,14,Invoke-Expression,1767.ps1,2019.ps1,False
20,mlp,0.78125,0.625,-0.15625,-20.0,14,Invoke-Expression,1767.ps1,2019.ps1,False
26,mlp,0.78125,0.6328125,-0.1484375,-19.0,14,Invoke-Expression,1767.ps1,2019.ps1,False
24,mlp,0.78125,0.6484375,-0.1328125,-17.0,14,Invoke-Expression,1767.ps1,2019.ps1,False
28,attn,0.78125,0.6640625,-0.1171875,-15.0,14,Invoke-Expression,1767.ps1,2019.ps1,False
19,mlp,0.78125,0.6875,-0.09375,-12.0,14,Invoke-Expression,1767.ps1,2019.ps1,False
17,mlp,0.78125,0.6875,-0.09375,-12.0,14,Invoke-Expression,1767.ps1,2019.ps1,False
7,attn,0.78125,0.703125,-0.078125,-10.0,14,Invoke-Expression,1767.ps1,2019.ps1,False
15,attn,0.78125,0.703125,-0.078125,-10.0,14,Invoke-Expression,1767.ps1,2019.ps1,False
27,attn,0.78125,0.7265625,-0.0546875,-7.000000000000001,14,Invoke-Expression,1767.ps1,2019.ps1,False
20,attn,0.78125,0.7578125,-0.0234375,-3.0,14,Invoke-Expression,1767.ps1,2019.ps1,False
22,attn,0.78125,0.78125,0.0,0.0,14,Invoke-Expression,1767.ps1,2019.ps1,False
9,mlp,0.78125,0.8046875,0.0234375,3.0,14,Invoke-Expression,1767.ps1,2019.ps1,False
23,attn,0.78125,0.8125,0.03125,4.0,14,Invoke-Expression,1767.ps1,2019.ps1,False
22,mlp,0.78125,0.84375,0.0625,8.0,14,Invoke-Expression,1767.ps1,2019.ps1,False
25,mlp,0.78125,0.8671875,0.0859375,11.0,14,Invoke-Expression,1767.ps1,2019.ps1,False
29,attn,0.78125,0.9140625,0.1328125,17.0,14,Invoke-Expression,1767.ps1,2019.ps1,False
23,mlp,0.78125,0.921875,0.140625,18.0,14,Invoke-Expression,1767.ps1,2019.ps1,False
3,attn,0.78125,0.9765625,0.1953125,25.0,14,Invoke-Expression,1767.ps1,2019.ps1,False
3,mlp,0.78125,0.984375,0.203125,26.0,14,Invoke-Expression,1767.ps1,2019.ps1,False
13,attn,0.78125,1.03125,0.25,32.0,14,Invoke-Expression,1767.ps1,2019.ps1,False
17,attn,0.78125,1.03125,0.25,32.0,14,Invoke-Expression,1767.ps1,2019.ps1,False
6,mlp,0.78125,1.046875,0.265625,34.0,14,Invoke-Expression,1767.ps1,2019.ps1,False
9,attn,0.78125,1.078125,0.296875,38.0,14,Invoke-Expression,1767.ps1,2019.ps1,False
30,attn,0.78125,1.0859375,0.3046875,39.0,14,Invoke-Expression,1767.ps1,2019.ps1,False
8,attn,0.78125,1.09375,0.3125,40.0,14,Invoke-Expression,1767.ps1,2019.ps1,False
25,attn,0.78125,1.09375,0.3125,40.0,14,Invoke-Expression,1767.ps1,2019.ps1,False
31,mlp,0.78125,1.109375,0.328125,42.0,14,Invoke-Expression,1767.ps1,2019.ps1,False
18,mlp,0.78125,1.109375,0.328125,42.0,14,Invoke-Expression,1767.ps1,2019.ps1,False
26,attn,0.78125,1.125,0.34375,44.0,14,Invoke-Expression,1767.ps1,2019.ps1,False
1,attn,0.78125,1.203125,0.421875,54.0,14,Invoke-Expression,1767.ps1,2019.ps1,False
2,mlp,0.78125,1.203125,0.421875,54.0,14,Invoke-Expression,1767.ps1,2019.ps1,False
29,mlp,0.78125,1.2109375,0.4296875,55.00000000000001,14,Invoke-Expression,1767.ps1,2019.ps1,False
16,attn,0.78125,1.3203125,0.5390625,69.0,14,Invoke-Expression,1767.ps1,2019.ps1,False
12,attn,0.78125,1.34375,0.5625,72.0,14,Invoke-Expression,1767.ps1,2019.ps1,False
12,mlp,0.78125,1.359375,0.578125,74.0,14,Invoke-Expression,1767.ps1,2019.ps1,False
10,attn,0.78125,1.4140625,0.6328125,81.0,14,Invoke-Expression,1767.ps1,2019.ps1,False
2,attn,0.78125,1.578125,0.796875,102.0,14,Invoke-Expression,1767.ps1,2019.ps1,False
14,attn,0.78125,1.71875,0.9375,120.0,14,Invoke-Expression,1767.ps1,2019.ps1,False
4,attn,0.78125,1.796875,1.015625,130.0,14,Invoke-Expression,1767.ps1,2019.ps1,False
5,attn,0.78125,2.15625,1.375,176.0,14,Invoke-Expression,1767.ps1,2019.ps1,False
11,mlp,0.78125,2.796875,2.015625,258.0,14,Invoke-Expression,1767.ps1,2019.ps1,False
28,mlp,0.78125,2.8046875,2.0234375,259.0,14,Invoke-Expression,1767.ps1,2019.ps1,False
30,mlp,1.1015625,-0.8125,-1.9140625,-173.75886524822695,15,Invoke-Expression,3441.ps1,2789.ps1,True
0,attn,1.1015625,-0.693359375,-1.794921875,-162.94326241134752,15,Invoke-Expression,3441.ps1,2789.ps1,True
0,mlp,1.1015625,-0.3798828125,-1.4814453125,-134.48581560283688,15,Invoke-Expression,3441.ps1,2789.ps1,True
6,attn,1.1015625,-0.3515625,-1.453125,-131.91489361702128,15,Invoke-Expression,3441.ps1,2789.ps1,True
1,mlp,1.1015625,-0.32421875,-1.42578125,-129.43262411347519,15,Invoke-Expression,3441.ps1,2789.ps1,True
14,mlp,1.1015625,0.046875,-1.0546875,-95.74468085106383,15,Invoke-Expression,3441.ps1,2789.ps1,False
2,mlp,1.1015625,0.1015625,-1.0,-90.78014184397163,15,Invoke-Expression,3441.ps1,2789.ps1,False
8,mlp,1.1015625,0.1875,-0.9140625,-82.97872340425532,15,Invoke-Expression,3441.ps1,2789.ps1,False
15,mlp,1.1015625,0.21875,-0.8828125,-80.1418439716312,15,Invoke-Expression,3441.ps1,2789.ps1,False
24,attn,1.1015625,0.3046875,-0.796875,-72.3404255319149,15,Invoke-Expression,3441.ps1,2789.ps1,False
7,mlp,1.1015625,0.3515625,-0.75,-68.08510638297872,15,Invoke-Expression,3441.ps1,2789.ps1,False
21,mlp,1.1015625,0.359375,-0.7421875,-67.37588652482269,15,Invoke-Expression,3441.ps1,2789.ps1,False
13,mlp,1.1015625,0.40625,-0.6953125,-63.12056737588653,15,Invoke-Expression,3441.ps1,2789.ps1,False
10,mlp,1.1015625,0.4296875,-0.671875,-60.99290780141844,15,Invoke-Expression,3441.ps1,2789.ps1,False
6,mlp,1.1015625,0.5625,-0.5390625,-48.93617021276596,15,Invoke-Expression,3441.ps1,2789.ps1,False
12,mlp,1.1015625,0.578125,-0.5234375,-47.5177304964539,15,Invoke-Expression,3441.ps1,2789.ps1,False
19,attn,1.1015625,0.6015625,-0.5,-45.39007092198582,15,Invoke-Expression,3441.ps1,2789.ps1,False
11,attn,1.1015625,0.734375,-0.3671875,-33.33333333333333,15,Invoke-Expression,3441.ps1,2789.ps1,False
24,mlp,1.1015625,0.8125,-0.2890625,-26.24113475177305,15,Invoke-Expression,3441.ps1,2789.ps1,False
7,attn,1.1015625,0.828125,-0.2734375,-24.822695035460992,15,Invoke-Expression,3441.ps1,2789.ps1,False
21,attn,1.1015625,0.8515625,-0.25,-22.69503546099291,15,Invoke-Expression,3441.ps1,2789.ps1,False
4,mlp,1.1015625,0.8671875,-0.234375,-21.27659574468085,15,Invoke-Expression,3441.ps1,2789.ps1,False
27,mlp,1.1015625,0.875,-0.2265625,-20.56737588652482,15,Invoke-Expression,3441.ps1,2789.ps1,False
9,attn,1.1015625,0.890625,-0.2109375,-19.148936170212767,15,Invoke-Expression,3441.ps1,2789.ps1,False
31,attn,1.1015625,0.9375,-0.1640625,-14.893617021276595,15,Invoke-Expression,3441.ps1,2789.ps1,False
18,attn,1.1015625,0.953125,-0.1484375,-13.47517730496454,15,Invoke-Expression,3441.ps1,2789.ps1,False
19,mlp,1.1015625,0.9765625,-0.125,-11.347517730496454,15,Invoke-Expression,3441.ps1,2789.ps1,False
20,mlp,1.1015625,0.9765625,-0.125,-11.347517730496454,15,Invoke-Expression,3441.ps1,2789.ps1,False
26,mlp,1.1015625,1.0,-0.1015625,-9.219858156028367,15,Invoke-Expression,3441.ps1,2789.ps1,False
16,mlp,1.1015625,1.0078125,-0.09375,-8.51063829787234,15,Invoke-Expression,3441.ps1,2789.ps1,False
8,attn,1.1015625,1.015625,-0.0859375,-7.801418439716312,15,Invoke-Expression,3441.ps1,2789.ps1,False
9,mlp,1.1015625,1.0234375,-0.078125,-7.092198581560284,15,Invoke-Expression,3441.ps1,2789.ps1,False
5,mlp,1.1015625,1.03125,-0.0703125,-6.382978723404255,15,Invoke-Expression,3441.ps1,2789.ps1,False
28,attn,1.1015625,1.046875,-0.0546875,-4.964539007092199,15,Invoke-Expression,3441.ps1,2789.ps1,False
27,attn,1.1015625,1.0703125,-0.03125,-2.8368794326241136,15,Invoke-Expression,3441.ps1,2789.ps1,False
22,attn,1.1015625,1.078125,-0.0234375,-2.127659574468085,15,Invoke-Expression,3441.ps1,2789.ps1,False
17,attn,1.1015625,1.09375,-0.0078125,-0.7092198581560284,15,Invoke-Expression,3441.ps1,2789.ps1,False
23,attn,1.1015625,1.1171875,0.015625,1.4184397163120568,15,Invoke-Expression,3441.ps1,2789.ps1,False
17,mlp,1.1015625,1.15625,0.0546875,4.964539007092199,15,Invoke-Expression,3441.ps1,2789.ps1,False
23,mlp,1.1015625,1.1796875,0.078125,7.092198581560284,15,Invoke-Expression,3441.ps1,2789.ps1,False
22,mlp,1.1015625,1.1875,0.0859375,7.801418439716312,15,Invoke-Expression,3441.ps1,2789.ps1,False
20,attn,1.1015625,1.21875,0.1171875,10.638297872340425,15,Invoke-Expression,3441.ps1,2789.ps1,False
10,attn,1.1015625,1.21875,0.1171875,10.638297872340425,15,Invoke-Expression,3441.ps1,2789.ps1,False
25,mlp,1.1015625,1.2265625,0.125,11.347517730496454,15,Invoke-Expression,3441.ps1,2789.ps1,False
15,attn,1.1015625,1.2421875,0.140625,12.76595744680851,15,Invoke-Expression,3441.ps1,2789.ps1,False
29,attn,1.1015625,1.25,0.1484375,13.47517730496454,15,Invoke-Expression,3441.ps1,2789.ps1,False
30,attn,1.1015625,1.2734375,0.171875,15.602836879432624,15,Invoke-Expression,3441.ps1,2789.ps1,False
13,attn,1.1015625,1.2890625,0.1875,17.02127659574468,15,Invoke-Expression,3441.ps1,2789.ps1,False
3,attn,1.1015625,1.3125,0.2109375,19.148936170212767,15,Invoke-Expression,3441.ps1,2789.ps1,False
29,mlp,1.1015625,1.3359375,0.234375,21.27659574468085,15,Invoke-Expression,3441.ps1,2789.ps1,False
18,mlp,1.1015625,1.40625,0.3046875,27.659574468085108,15,Invoke-Expression,3441.ps1,2789.ps1,False
31,mlp,1.1015625,1.46875,0.3671875,33.33333333333333,15,Invoke-Expression,3441.ps1,2789.ps1,False
3,mlp,1.1015625,1.5,0.3984375,36.17021276595745,15,Invoke-Expression,3441.ps1,2789.ps1,False
26,attn,1.1015625,1.5390625,0.4375,39.71631205673759,15,Invoke-Expression,3441.ps1,2789.ps1,False
2,attn,1.1015625,1.6484375,0.546875,49.645390070921984,15,Invoke-Expression,3441.ps1,2789.ps1,False
25,attn,1.1015625,1.6875,0.5859375,53.191489361702125,15,Invoke-Expression,3441.ps1,2789.ps1,False
16,attn,1.1015625,1.6953125,0.59375,53.90070921985816,15,Invoke-Expression,3441.ps1,2789.ps1,False
14,attn,1.1015625,1.71875,0.6171875,56.02836879432624,15,Invoke-Expression,3441.ps1,2789.ps1,False
1,attn,1.1015625,1.9609375,0.859375,78.01418439716312,15,Invoke-Expression,3441.ps1,2789.ps1,False
4,attn,1.1015625,2.171875,1.0703125,97.16312056737588,15,Invoke-Expression,3441.ps1,2789.ps1,False
5,attn,1.1015625,2.1953125,1.09375,99.29078014184397,15,Invoke-Expression,3441.ps1,2789.ps1,False
12,attn,1.1015625,2.2421875,1.140625,103.54609929078013,15,Invoke-Expression,3441.ps1,2789.ps1,False
11,mlp,1.1015625,2.6015625,1.5,136.17021276595744,15,Invoke-Expression,3441.ps1,2789.ps1,False
28,mlp,1.1015625,2.796875,1.6953125,153.90070921985816,15,Invoke-Expression,3441.ps1,2789.ps1,False
30,mlp,1.1015625,-0.8125,-1.9140625,-173.75886524822695,16,Invoke-Expression,586.ps1,3987.ps1,True
0,attn,1.1015625,-0.693359375,-1.794921875,-162.94326241134752,16,Invoke-Expression,586.ps1,3987.ps1,True
0,mlp,1.1015625,-0.3798828125,-1.4814453125,-134.48581560283688,16,Invoke-Expression,586.ps1,3987.ps1,True
6,attn,1.1015625,-0.3515625,-1.453125,-131.91489361702128,16,Invoke-Expression,586.ps1,3987.ps1,True
1,mlp,1.1015625,-0.32421875,-1.42578125,-129.43262411347519,16,Invoke-Expression,586.ps1,3987.ps1,True
14,mlp,1.1015625,0.046875,-1.0546875,-95.74468085106383,16,Invoke-Expression,586.ps1,3987.ps1,False
2,mlp,1.1015625,0.1015625,-1.0,-90.78014184397163,16,Invoke-Expression,586.ps1,3987.ps1,False
8,mlp,1.1015625,0.1875,-0.9140625,-82.97872340425532,16,Invoke-Expression,586.ps1,3987.ps1,False
15,mlp,1.1015625,0.21875,-0.8828125,-80.1418439716312,16,Invoke-Expression,586.ps1,3987.ps1,False
24,attn,1.1015625,0.3046875,-0.796875,-72.3404255319149,16,Invoke-Expression,586.ps1,3987.ps1,False
7,mlp,1.1015625,0.3515625,-0.75,-68.08510638297872,16,Invoke-Expression,586.ps1,3987.ps1,False
21,mlp,1.1015625,0.359375,-0.7421875,-67.37588652482269,16,Invoke-Expression,586.ps1,3987.ps1,False
13,mlp,1.1015625,0.40625,-0.6953125,-63.12056737588653,16,Invoke-Expression,586.ps1,3987.ps1,False
10,mlp,1.1015625,0.4296875,-0.671875,-60.99290780141844,16,Invoke-Expression,586.ps1,3987.ps1,False
6,mlp,1.1015625,0.5625,-0.5390625,-48.93617021276596,16,Invoke-Expression,586.ps1,3987.ps1,False
12,mlp,1.1015625,0.578125,-0.5234375,-47.5177304964539,16,Invoke-Expression,586.ps1,3987.ps1,False
19,attn,1.1015625,0.6015625,-0.5,-45.39007092198582,16,Invoke-Expression,586.ps1,3987.ps1,False
11,attn,1.1015625,0.734375,-0.3671875,-33.33333333333333,16,Invoke-Expression,586.ps1,3987.ps1,False
24,mlp,1.1015625,0.8125,-0.2890625,-26.24113475177305,16,Invoke-Expression,586.ps1,3987.ps1,False
7,attn,1.1015625,0.828125,-0.2734375,-24.822695035460992,16,Invoke-Expression,586.ps1,3987.ps1,False
