layer,head,base_logit_diff,patched_logit_diff,delta_logit_diff,effect_pct,pair_idx,pair_indicator,benign_filename,malicious_filename,base_benign_logit_diff,flip_to_benign
12,5,2.7421875,2.3671875,-0.375,-13.675213675213676,60,IEX,1634.ps1,784.ps1,-3.59375,False
12,28,2.7421875,2.5078125,-0.234375,-8.547008547008547,60,IEX,1634.ps1,784.ps1,-3.59375,False
0,11,2.7421875,2.6171875,-0.125,-4.5584045584045585,60,IEX,1634.ps1,784.ps1,-3.59375,False
12,4,8.359375,1.5390625,-6.8203125,-81.58878504672897,81,Invoke-WebRequest,3784.ps1,3834.ps1,-5.5859375,False
12,5,8.359375,6.375,-1.984375,-23.738317757009344,81,Invoke-WebRequest,3784.ps1,3834.ps1,-5.5859375,False
12,28,8.359375,6.4765625,-1.8828125,-22.523364485981308,81,Invoke-WebRequest,3784.ps1,3834.ps1,-5.5859375,False
0,11,8.359375,8.28125,-0.078125,-0.9345794392523363,81,Invoke-WebRequest,3784.ps1,3834.ps1,-5.5859375,False
12,4,8.359375,2.25,-6.109375,-73.08411214953271,82,Invoke-WebRequest,4058.ps1,3834.ps1,-3.6015625,False
12,28,8.359375,7.09375,-1.265625,-15.14018691588785,82,Invoke-WebRequest,4058.ps1,3834.ps1,-3.6015625,False
12,5,8.359375,8.078125,-0.28125,-3.364485981308411,82,Invoke-WebRequest,4058.ps1,3834.ps1,-3.6015625,False
0,11,8.359375,8.34375,-0.015625,-0.1869158878504673,82,Invoke-WebRequest,4058.ps1,3834.ps1,-3.6015625,False
12,4,8.359375,2.9921875,-5.3671875,-64.20560747663552,83,Invoke-WebRequest,3104.ps1,3834.ps1,-2.71875,False
12,5,8.359375,7.65625,-0.703125,-8.411214953271028,83,Invoke-WebRequest,3104.ps1,3834.ps1,-2.71875,False
12,28,8.359375,7.6953125,-0.6640625,-7.943925233644859,83,Invoke-WebRequest,3104.ps1,3834.ps1,-2.71875,False
0,11,8.359375,8.3046875,-0.0546875,-0.6542056074766356,83,Invoke-WebRequest,3104.ps1,3834.ps1,-2.71875,False
12,4,8.359375,2.7734375,-5.5859375,-66.82242990654206,84,Invoke-WebRequest,896.ps1,3834.ps1,-3.1015625,False
12,28,8.359375,5.96875,-2.390625,-28.598130841121495,84,Invoke-WebRequest,896.ps1,3834.ps1,-3.1015625,False
12,5,8.359375,6.5234375,-1.8359375,-21.962616822429908,84,Invoke-WebRequest,896.ps1,3834.ps1,-3.1015625,False
0,11,8.359375,7.53125,-0.828125,-9.906542056074766,84,Invoke-WebRequest,896.ps1,3834.ps1,-3.1015625,False
12,4,3.234375,0.328125,-2.90625,-89.85507246376811,86,Invoke-WebRequest,3784.ps1,1362.ps1,-5.5859375,False
12,28,3.234375,2.078125,-1.15625,-35.748792270531396,86,Invoke-WebRequest,3784.ps1,1362.ps1,-5.5859375,False
12,5,3.234375,2.0859375,-1.1484375,-35.507246376811594,86,Invoke-WebRequest,3784.ps1,1362.ps1,-5.5859375,False
0,11,3.234375,3.2265625,-0.0078125,-0.24154589371980675,86,Invoke-WebRequest,3784.ps1,1362.ps1,-5.5859375,False
12,4,3.234375,0.671875,-2.5625,-79.22705314009661,87,Invoke-WebRequest,4058.ps1,1362.ps1,-3.6015625,False
12,5,3.234375,2.2890625,-0.9453125,-29.227053140096622,87,Invoke-WebRequest,4058.ps1,1362.ps1,-3.6015625,False
12,28,3.234375,2.40625,-0.828125,-25.60386473429952,87,Invoke-WebRequest,4058.ps1,1362.ps1,-3.6015625,False
0,11,3.234375,3.6171875,0.3828125,11.83574879227053,87,Invoke-WebRequest,4058.ps1,1362.ps1,-3.6015625,False
12,4,3.234375,0.890625,-2.34375,-72.46376811594203,88,Invoke-WebRequest,3104.ps1,1362.ps1,-2.71875,False
12,5,3.234375,2.3515625,-0.8828125,-27.294685990338163,88,Invoke-WebRequest,3104.ps1,1362.ps1,-2.71875,False
12,28,3.234375,2.4921875,-0.7421875,-22.946859903381643,88,Invoke-WebRequest,3104.ps1,1362.ps1,-2.71875,False
0,11,3.234375,3.5546875,0.3203125,9.903381642512077,88,Invoke-WebRequest,3104.ps1,1362.ps1,-2.71875,False
12,4,3.234375,0.703125,-2.53125,-78.26086956521739,89,Invoke-WebRequest,896.ps1,1362.ps1,-3.1015625,False
12,28,3.234375,1.7578125,-1.4765625,-45.65217391304348,89,Invoke-WebRequest,896.ps1,1362.ps1,-3.1015625,False
12,5,3.234375,2.4140625,-0.8203125,-25.36231884057971,89,Invoke-WebRequest,896.ps1,1362.ps1,-3.1015625,False
0,11,3.234375,3.453125,0.21875,6.763285024154589,89,Invoke-WebRequest,896.ps1,1362.ps1,-3.1015625,False
12,4,8.359375,1.875,-6.484375,-77.57009345794393,91,Invoke-WebRequest,773.ps1,3834.ps1,-2.6484375,False
12,5,8.359375,6.546875,-1.8125,-21.682242990654206,91,Invoke-WebRequest,773.ps1,3834.ps1,-2.6484375,False
12,28,8.359375,7.8203125,-0.5390625,-6.4485981308411215,91,Invoke-WebRequest,773.ps1,3834.ps1,-2.6484375,False
0,11,8.359375,8.25,-0.109375,-1.3084112149532712,91,Invoke-WebRequest,773.ps1,3834.ps1,-2.6484375,False
12,4,8.359375,1.4765625,-6.8828125,-82.33644859813084,92,Invoke-WebRequest,2820.ps1,3834.ps1,-6.125,False
12,5,8.359375,7.296875,-1.0625,-12.710280373831775,92,Invoke-WebRequest,2820.ps1,3834.ps1,-6.125,False
12,28,8.359375,7.46875,-0.890625,-10.654205607476635,92,Invoke-WebRequest,2820.ps1,3834.ps1,-6.125,False
0,11,8.359375,8.25,-0.109375,-1.3084112149532712,92,Invoke-WebRequest,2820.ps1,3834.ps1,-6.125,False
12,4,3.234375,0.53125,-2.703125,-83.57487922705315,93,Invoke-WebRequest,773.ps1,1362.ps1,-2.6484375,False
12,5,3.234375,2.140625,-1.09375,-33.81642512077295,93,Invoke-WebRequest,773.ps1,1362.ps1,-2.6484375,False
12,28,3.234375,3.0,-0.234375,-7.246376811594203,93,Invoke-WebRequest,773.ps1,1362.ps1,-2.6484375,False
0,11,3.234375,3.1171875,-0.1171875,-3.6231884057971016,93,Invoke-WebRequest,773.ps1,1362.ps1,-2.6484375,False
12,4,3.234375,0.296875,-2.9375,-90.82125603864735,94,Invoke-WebRequest,2820.ps1,1362.ps1,-6.125,False
12,5,3.234375,1.8984375,-1.3359375,-41.30434782608695,94,Invoke-WebRequest,2820.ps1,1362.ps1,-6.125,False
12,28,3.234375,2.4609375,-0.7734375,-23.91304347826087,94,Invoke-WebRequest,2820.ps1,1362.ps1,-6.125,False
0,11,3.234375,3.359375,0.125,3.864734299516908,94,Invoke-WebRequest,2820.ps1,1362.ps1,-6.125,False
12,4,8.359375,2.5234375,-5.8359375,-69.81308411214954,95,Invoke-WebRequest,2969.ps1,3834.ps1,-2.7265625,False
12,5,8.359375,7.3515625,-1.0078125,-12.05607476635514,95,Invoke-WebRequest,2969.ps1,3834.ps1,-2.7265625,False
12,28,8.359375,8.078125,-0.28125,-3.364485981308411,95,Invoke-WebRequest,2969.ps1,3834.ps1,-2.7265625,False
0,11,8.359375,8.15625,-0.203125,-2.4299065420560746,95,Invoke-WebRequest,2969.ps1,3834.ps1,-2.7265625,False
12,4,8.359375,1.734375,-6.625,-79.25233644859813,96,Invoke-WebRequest,712.ps1,3834.ps1,-3.390625,False
12,5,8.359375,7.046875,-1.3125,-15.700934579439252,96,Invoke-WebRequest,712.ps1,3834.ps1,-3.390625,False
12,28,8.359375,7.484375,-0.875,-10.46728971962617,96,Invoke-WebRequest,712.ps1,3834.ps1,-3.390625,False
0,11,8.359375,7.953125,-0.40625,-4.859813084112149,96,Invoke-WebRequest,712.ps1,3834.ps1,-3.390625,False
12,4,8.359375,1.8671875,-6.4921875,-77.66355140186916,97,Invoke-WebRequest,2165.ps1,3834.ps1,-5.71875,False
12,5,8.359375,6.90625,-1.453125,-17.38317757009346,97,Invoke-WebRequest,2165.ps1,3834.ps1,-5.71875,False
12,28,8.359375,7.5859375,-0.7734375,-9.25233644859813,97,Invoke-WebRequest,2165.ps1,3834.ps1,-5.71875,False
0,11,8.359375,7.8203125,-0.5390625,-6.4485981308411215,97,Invoke-WebRequest,2165.ps1,3834.ps1,-5.71875,False
12,4,3.234375,0.5,-2.734375,-84.54106280193237,98,Invoke-WebRequest,2969.ps1,1362.ps1,-2.7265625,False
12,5,3.234375,2.125,-1.109375,-34.29951690821256,98,Invoke-WebRequest,2969.ps1,1362.ps1,-2.7265625,False
12,28,3.234375,2.90625,-0.328125,-10.144927536231885,98,Invoke-WebRequest,2969.ps1,1362.ps1,-2.7265625,False
0,11,3.234375,3.328125,0.09375,2.898550724637681,98,Invoke-WebRequest,2969.ps1,1362.ps1,-2.7265625,False
12,4,3.234375,0.21875,-3.015625,-93.23671497584542,99,Invoke-WebRequest,712.ps1,1362.ps1,-3.390625,False
12,5,3.234375,1.890625,-1.34375,-41.54589371980676,99,Invoke-WebRequest,712.ps1,1362.ps1,-3.390625,False
12,28,3.234375,2.7421875,-0.4921875,-15.217391304347828,99,Invoke-WebRequest,712.ps1,1362.ps1,-3.390625,False
0,11,3.234375,3.421875,0.1875,5.797101449275362,99,Invoke-WebRequest,712.ps1,1362.ps1,-3.390625,False
12,4,3.234375,0.390625,-2.84375,-87.92270531400966,100,Invoke-WebRequest,2165.ps1,1362.ps1,-5.71875,False
12,5,3.234375,2.0078125,-1.2265625,-37.92270531400966,100,Invoke-WebRequest,2165.ps1,1362.ps1,-5.71875,False
12,28,3.234375,2.6171875,-0.6171875,-19.082125603864732,100,Invoke-WebRequest,2165.ps1,1362.ps1,-5.71875,False
0,11,3.234375,3.3359375,0.1015625,3.140096618357488,100,Invoke-WebRequest,2165.ps1,1362.ps1,-5.71875,False
